name,tags,data_cols,data_visits
parcels,"{'x': '-109', 'y': '-46'}","['time', 'first']","[[1617752640000, 1], [1617927480000, 1], [1618008000000, 1], [1618516800000, 1], [1618531680000, 1], [1619877240000, 1], [1620437280000, 1], [1620510240000, 1], [1620588600000, 1]]"
parcels,"{'x': '-109', 'y': '-47'}","['time', 'first']","[[1618882800000, 1], [1618882920000, 1], [1620622920000, 1]]"
parcels,"{'x': '-109', 'y': '-48'}","['time', 'first']","[[1617264360000, 1], [1618350240000, 1], [1618872000000, 1], [1622249520000, 1], [1622249640000, 1]]"
parcels,"{'x': '-109', 'y': '-49'}","['time', 'first']","[[1617658440000, 1], [1618641840000, 1]]"
parcels,"{'x': '-109', 'y': '-5'}","['time', 'first']","[[1617665520000, 1], [1618055520000, 1], [1619648160000, 1], [1621525080000, 1]]"
parcels,"{'x': '-109', 'y': '-50'}","['time', 'first']","[[1617118920000, 1], [1617131040000, 1], [1618181280000, 1], [1618243440000, 1], [1618345200000, 1], [1618557240000, 1], [1618751760000, 1], [1618791480000, 1], [1620258840000, 1]]"
parcels,"{'x': '-109', 'y': '-51'}","['time', 'first']","[[1617137880000, 1], [1617139200000, 1], [1617499920000, 1], [1617915000000, 1], [1617924240000, 1], [1617942120000, 1], [1617988680000, 1], [1618211760000, 1], [1618429920000, 1], [1618859040000, 1], [1618872120000, 1], [1618882920000, 1], [1619006520000, 1], [1619219160000, 1], [1619584920000, 1], [1620163080000, 1], [1620588720000, 1], [1621094280000, 1], [1621094400000, 1], [1621116480000, 1], [1621218120000, 1], [1621416360000, 1], [1621888320000, 1]]"
parcels,"{'x': '-109', 'y': '-52'}","['time', 'first']","[[1617138960000, 1], [1617139080000, 1], [1617139440000, 1], [1617139560000, 1], [1617269880000, 1], [1617306480000, 1], [1617493080000, 1], [1617513360000, 1], [1617680640000, 1], [1617932520000, 1], [1617964200000, 1], [1618010760000, 1], [1618064760000, 1], [1618064880000, 1], [1618078680000, 1], [1618088160000, 1], [1618104600000, 1], [1618170000000, 1], [1618176120000, 1], [1618181280000, 1], [1618319160000, 1], [1618508160000, 1], [1618627440000, 1], [1618693440000, 1], [1618693560000, 1], [1618694760000, 1], [1618791480000, 1], [1618791720000, 1], [1619219640000, 1], [1619236320000, 1], [1619396280000, 1], [1619477160000, 1], [1619662080000, 1], [1619662200000, 1], [1620873240000, 1], [1621121280000, 1], [1621131480000, 1], [1621416240000, 1], [1621835280000, 1], [1621995720000, 1], [1621995840000, 1]]"
parcels,"{'x': '-109', 'y': '-53'}","['time', 'first']","[[1617131040000, 1], [1617139080000, 1], [1617139200000, 1], [1617217200000, 1], [1617277200000, 1], [1617291840000, 1], [1617292320000, 1], [1617303120000, 1], [1617306600000, 1], [1617314760000, 1], [1617321240000, 1], [1617321360000, 1], [1617324720000, 1], [1617481440000, 1], [1617481560000, 1], [1617484920000, 1], [1617512280000, 1], [1617552600000, 1], [1617582960000, 1], [1617612120000, 1], [1617689400000, 1], [1617722640000, 1], [1617757560000, 1], [1617774960000, 1], [1617816000000, 1], [1617908880000, 1], [1617915000000, 1], [1617924240000, 1], [1618109160000, 1], [1618429440000, 1], [1618619520000, 1], [1618643160000, 1], [1618751760000, 1], [1618757760000, 1], [1618791480000, 1], [1618791720000, 1], [1618919160000, 1], [1618919280000, 1], [1618919400000, 1], [1618919520000, 1], [1618919640000, 1], [1618919760000, 1], [1618919880000, 1], [1618920000000, 1], [1618920120000, 1], [1618920240000, 1], [1618920360000, 1], [1618920480000, 1], [1618920600000, 1], [1618920720000, 1], [1618920840000, 1], [1619006520000, 1], [1619188800000, 1], [1619188920000, 1], [1619189040000, 1], [1619189160000, 1], [1619189280000, 1], [1619189400000, 1], [1619189520000, 1], [1619189640000, 1], [1619189760000, 1], [1619189880000, 1], [1619190000000, 1], [1619190120000, 1], [1619190240000, 1], [1619190360000, 1], [1619190480000, 1], [1619190600000, 1], [1619190720000, 1], [1619190840000, 1], [1619190960000, 1], [1619191080000, 1], [1619191200000, 1], [1619191320000, 1], [1619191440000, 1], [1619191560000, 1], [1619191680000, 1], [1619191800000, 1], [1619191920000, 1], [1619192040000, 1], [1619192160000, 1], [1619192280000, 1], [1619192400000, 1], [1619192520000, 1], [1619192640000, 1], [1619192760000, 1], [1619192880000, 1], [1619229720000, 1], [1619306400000, 1], [1619396280000, 1], [1619420040000, 1], [1619454240000, 1], [1619455800000, 1], [1619455920000, 1], [1619456040000, 1], [1619647320000, 1], [1619757480000, 1], [1619777040000, 1], [1619891160000, 1], [1619993880000, 1], [1619994000000, 1], [1619994120000, 1], [1620162960000, 1], [1620163080000, 1], [1620441360000, 1], [1620460680000, 1], [1620499440000, 1], [1620499560000, 1], [1620524640000, 1], [1620622920000, 1], [1620628080000, 1], [1620795960000, 1], [1620873240000, 1], [1621121160000, 1], [1621121280000, 1], [1621143600000, 1], [1621151520000, 1], [1621210440000, 1], [1621218120000, 1], [1621346400000, 1], [1621346520000, 1], [1621416240000, 1], [1621448160000, 1], [1621448280000, 1], [1621835280000, 1], [1621903680000, 1], [1621922040000, 1], [1621922400000, 1], [1621922520000, 1], [1621922640000, 1], [1621922760000, 1], [1621922880000, 1], [1621923000000, 1], [1621923120000, 1], [1621923240000, 1], [1621923360000, 1], [1621923480000, 1], [1621923600000, 1], [1621923720000, 1], [1621923840000, 1], [1621923960000, 1], [1621924080000, 1], [1621924200000, 1], [1621924320000, 1], [1621924440000, 1], [1621924560000, 1], [1621924680000, 1], [1621924800000, 1], [1621924920000, 1], [1621925040000, 1], [1621925160000, 1], [1621925280000, 1], [1621925400000, 1], [1621925520000, 1], [1621925640000, 1], [1621925760000, 1], [1621925880000, 1], [1621926000000, 1], [1621926120000, 1], [1621926240000, 1], [1621926360000, 1], [1621926480000, 1], [1621926600000, 1], [1621926720000, 1], [1621926840000, 1], [1621995720000, 1], [1621995840000, 1], [1622249400000, 1]]"
parcels,"{'x': '-109', 'y': '-54'}","['time', 'first']","[[1617138960000, 1], [1617139080000, 1], [1617291840000, 1], [1617324720000, 1], [1617665400000, 1], [1617680640000, 1], [1617681360000, 1], [1617903240000, 1], [1617942120000, 1], [1618078680000, 1], [1618176120000, 1], [1618313520000, 1], [1618345200000, 1], [1618345320000, 1], [1618353480000, 1], [1618403280000, 1], [1618403400000, 1], [1618403520000, 1], [1618403640000, 1], [1618403760000, 1], [1618403880000, 1], [1618404000000, 1], [1618460640000, 1], [1618705440000, 1], [1618705560000, 1], [1618705680000, 1], [1618705800000, 1], [1618705920000, 1], [1618706040000, 1], [1618706160000, 1], [1618706280000, 1], [1618706400000, 1], [1618706520000, 1], [1618706640000, 1], [1618706760000, 1], [1618706880000, 1], [1618707000000, 1], [1618707120000, 1], [1618707240000, 1], [1618707360000, 1], [1618707480000, 1], [1618707600000, 1], [1618707720000, 1], [1618707840000, 1], [1618707960000, 1], [1618708080000, 1], [1618708200000, 1], [1618708320000, 1], [1618708440000, 1], [1618708560000, 1], [1618708680000, 1], [1618708800000, 1], [1618708920000, 1], [1618709040000, 1], [1618709160000, 1], [1618709280000, 1], [1618709400000, 1], [1618709520000, 1], [1618709640000, 1], [1618709760000, 1], [1618709880000, 1], [1618710000000, 1], [1618710120000, 1], [1618710240000, 1], [1618710360000, 1], [1618710480000, 1], [1618710600000, 1], [1618710720000, 1], [1618710840000, 1], [1618710960000, 1], [1618711080000, 1], [1618711200000, 1], [1618711320000, 1], [1618711440000, 1], [1618711560000, 1], [1618711680000, 1], [1618711800000, 1], [1618711920000, 1], [1618712040000, 1], [1618712160000, 1], [1618712280000, 1], [1618712400000, 1], [1618712520000, 1], [1618712640000, 1], [1618712760000, 1], [1618712880000, 1], [1618713000000, 1], [1618713120000, 1], [1618713240000, 1], [1618713360000, 1], [1618713480000, 1], [1618713600000, 1], [1618713720000, 1], [1618713840000, 1], [1618713960000, 1], [1618714080000, 1], [1618714200000, 1], [1618714320000, 1], [1618714440000, 1], [1618714560000, 1], [1618714680000, 1], [1618714800000, 1], [1618714920000, 1], [1618715040000, 1], [1618715160000, 1], [1618715280000, 1], [1618715400000, 1], [1618715520000, 1], [1618715640000, 1], [1618715760000, 1], [1618715880000, 1], [1618716000000, 1], [1618716120000, 1], [1618716240000, 1], [1618716360000, 1], [1618716480000, 1], [1618716600000, 1], [1618716720000, 1], [1618716840000, 1], [1618716960000, 1], [1618986360000, 1], [1619143800000, 1], [1619158800000, 1], [1619212200000, 1], [1619400120000, 1], [1619420040000, 1], [1619455920000, 1], [1619647320000, 1], [1619918280000, 1], [1620169560000, 1], [1620499440000, 1], [1620499560000, 1], [1620524640000, 1], [1620780360000, 1], [1621121160000, 1], [1621218120000, 1], [1621346520000, 1], [1621385160000, 1], [1621457040000, 1], [1621617840000, 1], [1621903680000, 1], [1621923480000, 1], [1621926720000, 1], [1622114640000, 1]]"
parcels,"{'x': '-109', 'y': '-55'}","['time', 'first']","[[1617138960000, 1], [1617306480000, 1], [1617460320000, 1], [1617460440000, 1], [1617460560000, 1], [1617460680000, 1], [1617460800000, 1], [1617460920000, 1], [1617461040000, 1], [1618576560000, 1], [1618918680000, 1], [1618986360000, 1], [1619212200000, 1], [1619647320000, 1], [1619840520000, 1], [1619840640000, 1], [1620309120000, 1], [1621995840000, 1]]"
parcels,"{'x': '-109', 'y': '-56'}","['time', 'first']","[[1617854640000, 1], [1617903240000, 1], [1618986360000, 1], [1619840520000, 1], [1620547680000, 1], [1621457040000, 1]]"
parcels,"{'x': '-109', 'y': '-57'}","['time', 'first']","[[1617327960000, 1], [1617351960000, 1], [1617658560000, 1], [1617659160000, 1], [1617903240000, 1], [1617970440000, 1], [1618109160000, 1], [1618576320000, 1], [1618576440000, 1], [1618679520000, 1], [1619006520000, 1], [1619286840000, 1], [1619300400000, 1], [1619432040000, 1], [1619777040000, 1], [1619994120000, 1], [1621385160000, 1], [1622249400000, 1]]"
parcels,"{'x': '-109', 'y': '-58'}","['time', 'first']","[[1617290520000, 1], [1617290640000, 1], [1617374400000, 1], [1617658560000, 1], [1619321640000, 1]]"
parcels,"{'x': '-109', 'y': '-59'}","['time', 'first']","[[1617290640000, 1]]"
parcels,"{'x': '-109', 'y': '-6'}","['time', 'first']","[[1618055520000, 1]]"
parcels,"{'x': '-109', 'y': '-60'}","['time', 'first']","[[1617970800000, 1], [1617970920000, 1], [1617971040000, 1], [1618308000000, 1], [1618533120000, 1], [1618820280000, 1], [1619219640000, 1], [1619907600000, 1]]"
parcels,"{'x': '-109', 'y': '-61'}","['time', 'first']","[[1617842400000, 1], [1618423800000, 1], [1618605120000, 1], [1619637000000, 1], [1621271520000, 1]]"
parcels,"{'x': '-109', 'y': '-62'}","['time', 'first']","[[1617132000000, 1], [1617226560000, 1], [1617226680000, 1], [1618474440000, 1], [1618689840000, 1], [1618859880000, 1], [1619907600000, 1], [1621271520000, 1]]"
parcels,"{'x': '-109', 'y': '-63'}","['time', 'first']","[[1617098640000, 1], [1617426840000, 1], [1617906480000, 1], [1618026360000, 1], [1618688520000, 1], [1618688640000, 1], [1618688760000, 1], [1618689840000, 1], [1618691040000, 1], [1618691160000, 1], [1618692600000, 1], [1618693560000, 1], [1618693680000, 1], [1618815120000, 1], [1618815240000, 1], [1618815360000, 1], [1618816560000, 1], [1618836120000, 1], [1618921920000, 1], [1618922040000, 1], [1618922160000, 1], [1619093040000, 1], [1619463840000, 1], [1620500160000, 1], [1620500280000, 1], [1621172040000, 1], [1621269240000, 1], [1621269360000, 1], [1621269480000, 1], [1621269600000, 1], [1621269720000, 1], [1621269840000, 1], [1621269960000, 1], [1621270080000, 1], [1621270200000, 1], [1621270320000, 1], [1621270440000, 1], [1621270560000, 1], [1621270680000, 1], [1621270800000, 1], [1621270920000, 1], [1621271040000, 1], [1621271160000, 1], [1621271280000, 1], [1621271520000, 1], [1621272120000, 1], [1621272240000, 1], [1621509480000, 1]]"
parcels,"{'x': '-109', 'y': '-64'}","['time', 'first']","[[1617098640000, 1], [1617098760000, 1], [1617210960000, 1], [1617211800000, 1], [1617647880000, 1], [1618533000000, 1], [1618688520000, 1], [1618688640000, 1], [1618691160000, 1], [1618692600000, 1], [1618692720000, 1], [1618692840000, 1], [1618692960000, 1], [1618693080000, 1], [1618836120000, 1], [1618922160000, 1], [1618922280000, 1], [1618922400000, 1], [1618922520000, 1], [1619085960000, 1], [1621271520000, 1]]"
parcels,"{'x': '-109', 'y': '-65'}","['time', 'first']","[[1618768080000, 1], [1619125320000, 1], [1620573000000, 1], [1621271280000, 1]]"
parcels,"{'x': '-109', 'y': '-66'}","['time', 'first']","[[1620457920000, 1], [1621468680000, 1]]"
parcels,"{'x': '-109', 'y': '-67'}","['time', 'first']","[[1617457800000, 1], [1617994920000, 1], [1618590120000, 1], [1618768080000, 1], [1620457920000, 1], [1620465120000, 1]]"
parcels,"{'x': '-109', 'y': '-68'}","['time', 'first']","[[1617154200000, 1], [1617939000000, 1], [1618518120000, 1], [1618689840000, 1], [1618706160000, 1], [1618706280000, 1], [1619827920000, 1], [1620457920000, 1], [1620465120000, 1], [1620679680000, 1]]"
parcels,"{'x': '-109', 'y': '-69'}","['time', 'first']","[[1617550200000, 1], [1617550320000, 1], [1617828720000, 1], [1620766320000, 1], [1621385160000, 1], [1621835760000, 1], [1621981800000, 1]]"
parcels,"{'x': '-109', 'y': '-7'}","['time', 'first']","[[1619714880000, 1]]"
parcels,"{'x': '-109', 'y': '-70'}","['time', 'first']","[[1617675480000, 1], [1618706160000, 1]]"
parcels,"{'x': '-109', 'y': '-71'}","['time', 'first']","[[1618958520000, 1], [1619232240000, 1], [1619232360000, 1], [1619232480000, 1], [1619232600000, 1], [1619232720000, 1], [1619232840000, 1], [1619232960000, 1], [1619233080000, 1], [1619233200000, 1], [1619233320000, 1], [1619233440000, 1], [1619233560000, 1], [1619233680000, 1], [1619233800000, 1], [1619233920000, 1], [1619234040000, 1], [1619234160000, 1], [1619234280000, 1], [1619234400000, 1], [1619234520000, 1], [1619234640000, 1], [1619234760000, 1], [1619234880000, 1], [1619235000000, 1], [1619235120000, 1], [1619235240000, 1], [1619235360000, 1], [1619235480000, 1], [1619241840000, 1], [1619241960000, 1], [1619242080000, 1], [1619242200000, 1], [1619242320000, 1], [1619242440000, 1], [1619242560000, 1], [1619242680000, 1], [1619242800000, 1], [1619242920000, 1], [1619243040000, 1], [1619243160000, 1], [1619243280000, 1], [1619243400000, 1], [1619243520000, 1], [1619243640000, 1], [1619244480000, 1], [1619244600000, 1], [1619244720000, 1], [1619244840000, 1], [1619244960000, 1], [1619245080000, 1], [1619245200000, 1], [1619245320000, 1], [1619245440000, 1], [1619245560000, 1], [1619245680000, 1], [1619245800000, 1], [1619245920000, 1], [1619246040000, 1], [1619246160000, 1], [1619246280000, 1], [1619246400000, 1], [1619246520000, 1], [1619246640000, 1], [1619246760000, 1], [1619246880000, 1], [1619247000000, 1], [1619247120000, 1], [1619247240000, 1], [1619247360000, 1], [1619247480000, 1], [1619247600000, 1], [1619247720000, 1], [1619247840000, 1], [1619247960000, 1], [1619248080000, 1], [1619248200000, 1], [1619248320000, 1], [1619842920000, 1]]"
parcels,"{'x': '-109', 'y': '-72'}","['time', 'first']","[[1618252680000, 1], [1618571040000, 1], [1619232240000, 1], [1619733480000, 1], [1621165680000, 1]]"
parcels,"{'x': '-109', 'y': '-73'}","['time', 'first']","[[1617457440000, 1], [1617675240000, 1], [1617842520000, 1], [1618252560000, 1], [1618252680000, 1], [1618264560000, 1], [1618536480000, 1], [1619232240000, 1], [1620362280000, 1], [1620580080000, 1], [1620678720000, 1]]"
parcels,"{'x': '-109', 'y': '-74'}","['time', 'first']","[[1617457320000, 1], [1617647160000, 1], [1617683520000, 1], [1617968280000, 1], [1617968760000, 1], [1618084080000, 1], [1618275960000, 1], [1618453320000, 1], [1618571280000, 1], [1618958520000, 1], [1619516520000, 1], [1620679800000, 1], [1620701160000, 1], [1620701280000, 1], [1620859560000, 1], [1621634520000, 1]]"
parcels,"{'x': '-109', 'y': '-75'}","['time', 'first']","[[1617457320000, 1], [1617968640000, 1], [1617968760000, 1], [1618275960000, 1], [1618571280000, 1]]"
parcels,"{'x': '-109', 'y': '-76'}","['time', 'first']","[[1617647160000, 1], [1617968520000, 1], [1618571400000, 1], [1618571640000, 1], [1620015000000, 1], [1620015120000, 1], [1620701160000, 1]]"
parcels,"{'x': '-109', 'y': '-77'}","['time', 'first']","[[1617088560000, 1], [1617575400000, 1], [1617575520000, 1], [1617575640000, 1], [1617968160000, 1], [1617968280000, 1], [1617968400000, 1], [1617968520000, 1], [1617968640000, 1], [1618091040000, 1], [1618472880000, 1], [1618571400000, 1], [1618571520000, 1], [1619516520000, 1], [1619992080000, 1], [1619992200000, 1], [1619992320000, 1], [1619992560000, 1], [1619992680000, 1], [1620015000000, 1], [1620015120000, 1], [1620579600000, 1], [1620579720000, 1], [1620579840000, 1], [1620730080000, 1], [1620730440000, 1], [1621315200000, 1], [1621315320000, 1], [1621315440000, 1], [1621632960000, 1], [1621633080000, 1], [1621633200000, 1], [1621633320000, 1], [1621633440000, 1], [1621634280000, 1], [1621634400000, 1], [1621640400000, 1], [1621640520000, 1]]"
parcels,"{'x': '-109', 'y': '-78'}","['time', 'first']","[[1617151920000, 1], [1617247800000, 1], [1617647280000, 1], [1617968160000, 1], [1617968280000, 1], [1617968520000, 1], [1617968640000, 1], [1618099320000, 1], [1618453320000, 1], [1618472880000, 1], [1618569360000, 1], [1618618320000, 1], [1618954320000, 1], [1619146920000, 1], [1619158680000, 1], [1619992080000, 1], [1619992200000, 1], [1619992560000, 1], [1620015000000, 1], [1620579600000, 1], [1620579840000, 1], [1620701160000, 1], [1621315320000, 1], [1621448280000, 1], [1621627200000, 1], [1621632960000, 1], [1621640520000, 1]]"
parcels,"{'x': '-109', 'y': '-79'}","['time', 'first']","[[1617076800000, 1], [1617076920000, 1], [1617226440000, 1], [1617559320000, 1], [1617993600000, 1], [1618090800000, 1], [1618171440000, 1], [1618328160000, 1], [1618627680000, 1], [1618627800000, 1], [1618848480000, 1], [1618889640000, 1], [1619158320000, 1], [1619195160000, 1], [1619386920000, 1], [1619387040000, 1], [1619399520000, 1], [1619399640000, 1], [1619659560000, 1], [1619733360000, 1], [1620014880000, 1], [1620296400000, 1], [1620516120000, 1], [1620701040000, 1], [1620701160000, 1], [1621448280000, 1], [1621627200000, 1], [1621682640000, 1], [1622219040000, 1]]"
parcels,"{'x': '-109', 'y': '-8'}","['time', 'first']","[[1617152520000, 1]]"
parcels,"{'x': '-109', 'y': '-80'}","['time', 'first']","[[1617893520000, 1], [1618090800000, 1], [1618889640000, 1], [1619113680000, 1], [1619195160000, 1], [1620296400000, 1], [1621448280000, 1]]"
parcels,"{'x': '-109', 'y': '-81'}","['time', 'first']","[[1617683520000, 1], [1617828960000, 1], [1617893640000, 1], [1617993720000, 1], [1618090800000, 1], [1618568520000, 1], [1618848480000, 1], [1618873680000, 1], [1619726160000, 1], [1619726280000, 1], [1620077640000, 1]]"
parcels,"{'x': '-109', 'y': '-82'}","['time', 'first']","[[1617141240000, 1], [1617226320000, 1], [1617647280000, 1], [1617893520000, 1], [1618568400000, 1], [1618568520000, 1], [1619113680000, 1], [1619386920000, 1], [1620077640000, 1]]"
parcels,"{'x': '-109', 'y': '-83'}","['time', 'first']","[[1617226320000, 1], [1621587480000, 1]]"
parcels,"{'x': '-109', 'y': '-84'}","['time', 'first']","[[1617229320000, 1], [1617683520000, 1], [1618114920000, 1]]"
parcels,"{'x': '-109', 'y': '-85'}","['time', 'first']","[[1617828960000, 1], [1618271640000, 1], [1618679160000, 1], [1619158680000, 1], [1620077640000, 1], [1621398240000, 1], [1621587480000, 1]]"
parcels,"{'x': '-109', 'y': '-86'}","['time', 'first']","[[1617141120000, 1], [1617339960000, 1], [1617658080000, 1], [1617683520000, 1], [1618012080000, 1], [1618150800000, 1], [1618171680000, 1], [1618593120000, 1], [1618702920000, 1], [1618743000000, 1], [1618748640000, 1], [1619233320000, 1], [1619291520000, 1], [1619386800000, 1], [1619389920000, 1], [1619569920000, 1], [1619612640000, 1], [1619756400000, 1], [1620011280000, 1], [1620579120000, 1], [1620593400000, 1], [1621121400000, 1], [1621166880000, 1], [1621167000000, 1], [1621277520000, 1], [1621349160000, 1], [1621418160000, 1], [1621421400000, 1], [1621448400000, 1], [1621587480000, 1], [1621651800000, 1], [1622218920000, 1]]"
parcels,"{'x': '-109', 'y': '-87'}","['time', 'first']","[[1617075960000, 1], [1617081720000, 1], [1617081840000, 1], [1617097080000, 1], [1617112320000, 1], [1617118320000, 1], [1617128760000, 1], [1617130320000, 1], [1617130440000, 1], [1617130560000, 1], [1617134040000, 1], [1617134160000, 1], [1617134280000, 1], [1617141120000, 1], [1617141480000, 1], [1617145200000, 1], [1617153240000, 1], [1617178680000, 1], [1617178920000, 1], [1617227520000, 1], [1617227640000, 1], [1617237600000, 1], [1617239280000, 1], [1617242400000, 1], [1617242520000, 1], [1617245280000, 1], [1617293520000, 1], [1617333840000, 1], [1617333960000, 1], [1617335880000, 1], [1617412800000, 1], [1617456960000, 1], [1617457080000, 1], [1617457200000, 1], [1617460920000, 1], [1617477360000, 1], [1617477480000, 1], [1617499320000, 1], [1617503760000, 1], [1617546360000, 1], [1617554040000, 1], [1617564480000, 1], [1617564840000, 1], [1617647400000, 1], [1617647520000, 1], [1617664680000, 1], [1617674520000, 1], [1617683520000, 1], [1617687480000, 1], [1617689760000, 1], [1617705720000, 1], [1617766920000, 1], [1617768000000, 1], [1617810240000, 1], [1617814320000, 1], [1617824280000, 1], [1617826080000, 1], [1617840720000, 1], [1617840840000, 1], [1617844680000, 1], [1617867720000, 1], [1617965280000, 1], [1617965400000, 1], [1617966000000, 1], [1617966120000, 1], [1617984360000, 1], [1617986520000, 1], [1617993000000, 1], [1618011720000, 1], [1618011840000, 1], [1618012080000, 1], [1618012200000, 1], [1618012560000, 1], [1618012680000, 1], [1618025280000, 1], [1618042680000, 1], [1618066920000, 1], [1618068000000, 1], [1618084920000, 1], [1618090680000, 1], [1618090800000, 1], [1618091760000, 1], [1618091880000, 1], [1618098120000, 1], [1618109520000, 1], [1618109640000, 1], [1618114680000, 1], [1618114920000, 1], [1618150800000, 1], [1618158360000, 1], [1618170600000, 1], [1618170720000, 1], [1618171560000, 1], [1618171680000, 1], [1618208040000, 1], [1618253160000, 1], [1618258200000, 1], [1618258320000, 1], [1618259640000, 1], [1618260360000, 1], [1618260480000, 1], [1618274520000, 1], [1618327800000, 1], [1618332000000, 1], [1618368120000, 1], [1618370160000, 1], [1618377000000, 1], [1618398720000, 1], [1618452840000, 1], [1618465080000, 1], [1618472760000, 1], [1618556280000, 1], [1618570440000, 1], [1618576560000, 1], [1618600560000, 1], [1618627560000, 1], [1618631160000, 1], [1618672800000, 1], [1618679160000, 1], [1618681320000, 1], [1618681440000, 1], [1618693440000, 1], [1618695000000, 1], [1618702800000, 1], [1618702920000, 1], [1618722840000, 1], [1618722960000, 1], [1618724400000, 1], [1618724520000, 1], [1618743000000, 1], [1618743120000, 1], [1618743480000, 1], [1618756800000, 1], [1618756920000, 1], [1618759080000, 1], [1618769520000, 1], [1618769640000, 1], [1618847640000, 1], [1618884480000, 1], [1618961520000, 1], [1619025720000, 1], [1619025840000, 1], [1619025960000, 1], [1619026320000, 1], [1619033880000, 1], [1619037360000, 1], [1619052360000, 1], [1619052480000, 1], [1619059440000, 1], [1619059560000, 1], [1619072640000, 1], [1619073000000, 1], [1619100240000, 1], [1619111160000, 1], [1619113560000, 1], [1619113920000, 1], [1619157720000, 1], [1619157840000, 1], [1619158680000, 1], [1619209920000, 1], [1619227200000, 1], [1619274960000, 1], [1619275080000, 1], [1619278320000, 1], [1619278560000, 1], [1619278680000, 1], [1619278800000, 1], [1619289360000, 1], [1619357760000, 1], [1619370120000, 1], [1619371560000, 1], [1619371680000, 1], [1619371920000, 1], [1619372040000, 1], [1619386800000, 1], [1619386920000, 1], [1619389920000, 1], [1619434080000, 1], [1619443680000, 1], [1619448120000, 1], [1619453400000, 1], [1619453640000, 1], [1619460120000, 1], [1619466960000, 1], [1619529360000, 1], [1619552640000, 1], [1619565600000, 1], [1619569680000, 1], [1619572800000, 1], [1619607600000, 1], [1619612520000, 1], [1619644560000, 1], [1619655840000, 1], [1619663760000, 1], [1619668560000, 1], [1619673240000, 1], [1619678400000, 1], [1619683440000, 1], [1619683560000, 1], [1619717040000, 1], [1619717160000, 1], [1619717400000, 1], [1619717520000, 1], [1619733240000, 1], [1619752080000, 1], [1619756400000, 1], [1619800200000, 1], [1619818800000, 1], [1619878680000, 1], [1619878920000, 1], [1619879040000, 1], [1619883720000, 1], [1619892240000, 1], [1619907240000, 1], [1619973720000, 1], [1619973840000, 1], [1619984160000, 1], [1619984400000, 1], [1619986800000, 1], [1619986920000, 1], [1619987160000, 1], [1619991000000, 1], [1619993280000, 1], [1620006000000, 1], [1620011400000, 1], [1620014880000, 1], [1620016080000, 1], [1620047520000, 1], [1620077520000, 1], [1620082800000, 1], [1620125040000, 1], [1620134880000, 1], [1620174720000, 1], [1620274320000, 1], [1620303120000, 1], [1620303240000, 1], [1620308880000, 1], [1620324000000, 1], [1620324120000, 1], [1620354960000, 1], [1620355680000, 1], [1620407280000, 1], [1620436440000, 1], [1620456360000, 1], [1620457200000, 1], [1620457320000, 1], [1620515760000, 1], [1620516360000, 1], [1620516480000, 1], [1620542160000, 1], [1620542400000, 1], [1620579120000, 1], [1620592920000, 1], [1620605400000, 1], [1620655920000, 1], [1620700800000, 1], [1620771120000, 1], [1620810360000, 1], [1620858720000, 1], [1620875880000, 1], [1620927240000, 1], [1620944880000, 1], [1620945000000, 1], [1621070640000, 1], [1621070760000, 1], [1621072200000, 1], [1621073880000, 1], [1621074000000, 1], [1621106760000, 1], [1621108560000, 1], [1621108680000, 1], [1621121400000, 1], [1621166880000, 1], [1621167720000, 1], [1621180680000, 1], [1621186800000, 1], [1621187040000, 1], [1621233600000, 1], [1621272120000, 1], [1621315080000, 1], [1621385280000, 1], [1621421280000, 1], [1621421400000, 1], [1621448400000, 1], [1621465680000, 1], [1621480920000, 1], [1621482000000, 1], [1621486680000, 1], [1621523280000, 1], [1621626960000, 1], [1621651440000, 1], [1621682280000, 1], [1621903560000, 1], [1622001960000, 1], [1622002080000, 1], [1622002320000, 1], [1622020920000, 1], [1622021040000, 1], [1622214720000, 1], [1622217720000, 1], [1622218920000, 1], [1622239200000, 1]]"
