ds,avg_passenger_count,sum_passenger_count,log_sum_passenger_count,avg_trip_distance,sum_trip_distance,log_sum_trip_distance,avg_fare_amount,sum_fare_amount,log_sum_fare_amount,avg_tip_amount,sum_tip_amount,log_sum_tip_amount
2009-6-30,1.654266958,5292.0,3.723619836,2.549715536,8156.54,3.91150597,9.679180994,30963.7,4.490852851,0.601847452,1925.31,3.284500667
2009-7-1,1.586243763,4451.0,3.648457594,2.571913756,7216.79,3.858344068,9.835174626,27597.5,4.440869742,0.598781183,1680.18,3.225355811
2009-7-2,1.668338743,5654.0,3.752355804,2.660289171,9015.72,3.955000415,10.04455297,34040.99,4.532002182,0.628751844,2130.84,3.328550841
2009-7-3,1.810840708,4911.0,3.691169934,2.934605457,7958.65,3.900839406,9.87149705,26771.5,4.427672705,0.511795723,1387.99,3.142386337
2009-7-4,1.875,4050.0,3.607455023,2.898791667,6261.39,3.796670755,9.756574074,21074.2,4.323751097,0.460912037,995.57,2.998071801
2009-7-5,1.841411765,3913.0,3.592509848,3.206108235,6812.98,3.833337114,10.53179765,22380.07,4.349861441,0.536522353,1140.11,3.056946755
2009-7-6,1.643783371,4310.0,3.63447727,2.967753623,7781.45,3.891060531,10.19759344,26738.09,4.427130381,0.667551487,1750.32,3.243117455
2009-7-7,1.659061697,5163.0,3.712902125,2.584431234,8042.75,3.905404569,9.505237789,29580.3,4.471002574,0.583062339,1814.49,3.258754579
2009-7-8,1.652503794,5445.0,3.735997884,2.636261002,8686.48,3.938843824,9.758610015,32154.62,4.507243382,0.587350531,1935.32,3.286752785
2009-7-9,1.656936336,5960.0,3.77524626,2.720450375,9785.46,3.990581246,9.922073951,35689.7,4.552542897,0.565615791,2034.52,3.308461963
2009-7-10,1.694348328,5876.0,3.769081787,2.780086505,9641.34,3.984137398,10.06046713,34889.7,4.542697235,0.600547866,2082.7,3.318626717
2009-7-11,1.792996591,5786.0,3.762378429,2.727861791,8802.81,3.944621328,9.67845987,31232.39,4.494605219,0.524288813,1691.88,3.228369557
2009-7-12,1.779198341,5149.0,3.711722892,3.192975121,9240.47,3.965694061,10.53550104,30489.74,4.484153721,0.566375259,1639.09,3.214602801
2009-7-13,1.658909344,4776.0,3.679064318,2.895939562,8337.41,3.921031159,10.10104203,29080.9,4.463607843,0.623192081,1794.17,3.253863591
2009-7-14,1.657383232,5713.0,3.756864224,2.687682042,9264.44,3.966819173,9.788772846,33741.9,4.528169534,0.586660865,2022.22,3.305828401
2009-7-15,1.667401488,6051.0,3.781827153,2.64591623,9602.03,3.982363059,9.88710113,35880.29,4.554855945,0.597619179,2168.76,3.336211495
2009-7-16,1.669608384,6054.0,3.782042417,2.639222284,9569.82,3.980903769,9.903916161,35911.6,4.555234755,0.666268616,2415.89,3.383077156
2009-7-17,1.658770295,6232.0,3.794627445,2.694439713,10123.01,4.005309666,9.988820868,37528.0,4.57435542,0.565882353,2126.02,3.327567346
2009-7-18,1.845389631,5944.0,3.774078801,2.779397703,8952.44,3.951941419,9.809003415,31594.8,4.499615611,0.504573114,1625.23,3.21091483
2009-7-19,1.827131258,5401.0,3.732474177,3.047713126,9009.04,3.954678515,10.20483762,30165.5,4.479510528,0.550727334,1627.95,3.211641062
2009-7-20,1.608884436,4817.0,3.682776646,2.806957248,8404.03,3.924487594,10.049165,30087.2,4.478381773,0.600337341,1797.41,3.254647154
2009-7-21,1.632951289,5699.0,3.755798657,2.547733524,8891.59,3.948979429,9.658108883,33706.8,4.527717524,0.597859599,2086.53,3.319424633
2009-7-22,1.660191441,5897.0,3.770631128,2.678958333,9515.66,3.978438916,9.946255631,35329.1,4.548132574,0.654467905,2324.67,3.366361311
2009-7-23,1.626984127,6150.0,3.788875116,2.673838624,10107.11,4.004626992,10.09334656,38152.85,4.581526985,0.669582011,2531.02,3.403295577
2009-7-24,1.681479358,5865.0,3.768268016,2.697032683,9407.25,3.973462686,9.866364679,34413.88,4.53673364,0.58358945,2035.56,3.308683908
2009-7-25,1.784449114,5944.0,3.774078801,2.809438607,9358.24,3.971194179,9.897658361,32969.1,4.518107092,0.506391474,1686.79,3.227061018
2009-7-26,1.756483665,5215.0,3.717254313,2.927531155,8691.84,3.939111723,10.03408555,29791.2,4.474087997,0.510245874,1514.92,3.180389699
2009-7-27,1.653797468,5226.0,3.718169405,2.828905063,8939.34,3.951305456,10.0593038,31787.4,4.502255007,0.604613924,1910.58,3.281165227
2009-7-28,1.661903401,5815.0,3.764549719,2.68124607,9381.68,3.972280616,9.79368391,34268.1,4.534890026,0.623226636,2180.67,3.338589949
2009-7-29,1.670454545,6027.0,3.780101191,2.474830931,8929.19,3.950812064,9.728932927,35101.99,4.545331738,0.655837029,2366.26,3.374062462
2009-7-30,1.643154679,5917.0,3.772101569,2.766028881,9960.47,3.998279832,10.23457095,36854.69,4.566492763,0.628680922,2263.88,3.354853403
2009-7-31,1.699526594,6103.0,3.78554337,2.739710387,9838.3,3.992920061,10.42227792,37426.4,4.573178055,0.642152604,2305.97,3.362853653
2009-8-1,1.830194601,5831.0,3.765743041,2.93042059,9336.32,3.970175729,10.26107972,32691.8,4.514438833,0.552316384,1759.68,3.245433698
2009-8-2,1.824102048,5434.0,3.735119634,3.017831487,8990.12,3.953765489,10.3170527,30734.5,4.487626152,0.572990937,1706.94,3.232218256
2009-8-3,1.695434855,5088.0,3.706547103,2.867787404,8606.23,3.934812948,10.14781739,30453.6,4.483638639,0.632205931,1897.25,3.278124561
2009-8-4,1.688496088,5827.0,3.765445018,2.670043466,9214.32,3.964463291,9.808953926,33850.7,4.529567654,0.609008983,2101.69,3.322568658
2009-8-5,1.66591676,5924.0,3.77261505,2.57541901,9158.19,3.961809649,9.646147357,34301.7,4.535315644,0.605643982,2153.67,3.333179158
2009-8-6,1.671256959,5704.0,3.756179517,2.65439203,9059.44,3.957101353,9.869554644,33684.79,4.527433844,0.593767946,2026.53,3.306753037
2009-8-7,1.684150186,5876.0,3.769081787,2.761670966,9635.47,3.983872904,10.03668673,35018.0,4.544291338,0.604889653,2110.46,3.324377125
2009-8-8,1.847127556,5691.0,3.755188586,2.838218111,8744.55,3.941737465,9.938136969,30619.4,4.485996676,0.505047063,1556.05,3.192023548
2009-8-9,1.817005545,4915.0,3.691523522,3.098591497,8381.69,3.923331594,10.44524954,28254.4,4.451086089,0.558395564,1510.46,3.179109229
2009-8-10,1.642108821,4859.0,3.686546899,2.68521122,7945.54,3.900123418,9.473176749,28031.13,4.447640606,0.555292328,1643.11,3.215666639
2009-8-11,1.663277512,5562.0,3.745230985,2.664853469,8911.27,3.949939602,9.71375299,32482.79,4.511653324,0.555666866,1858.15,3.26908077
2009-8-12,1.67383821,5835.0,3.76604086,2.664977051,9290.11,3.968020856,9.796385542,34150.2,4.533393251,0.589007458,2053.28,3.312448177
2009-8-13,1.680962922,6075.0,3.783546282,2.634435529,9520.85,3.978675723,9.649941893,34874.89,4.542512846,0.617739347,2232.51,3.348793413
2009-8-14,1.68760516,6018.0,3.779452183,2.74064498,9773.14,3.99003412,9.978048233,35581.72,4.551226938,0.596152552,2125.88,3.327538746
2009-8-15,1.798126322,5950.0,3.774516966,2.740465397,9068.2,3.95752109,9.626835902,31855.2,4.503180336,0.48623149,1608.94,3.206539849
2009-8-16,1.78879892,5302.0,3.724439723,3.025836707,8968.58,3.952723686,10.29166667,30504.5,4.484363911,0.561717274,1664.93,3.221395979
2009-8-17,1.675622543,5114.0,3.708760724,2.713502621,8281.61,3.918114775,9.713102883,29644.39,4.471942518,0.585193316,1786.01,3.251883886
2009-8-18,1.664081146,5578.0,3.74647851,2.610602625,8750.74,3.94204478,9.597374702,32170.4,4.507456461,0.596816826,2000.53,3.301145068
2009-8-19,1.654782609,5709.0,3.756560043,2.794988406,9642.71,3.984199106,10.1202029,34914.7,4.543008315,0.620718841,2141.48,3.330714023
2009-8-20,1.661375661,5966.0,3.775683249,2.613842941,9386.31,3.972494893,9.779919243,35119.69,4.545550674,0.640306321,2299.34,3.361603194
2009-8-21,1.719607843,6139.0,3.788097633,2.762103641,9860.71,3.993908187,9.914394958,35394.39,4.548934432,0.616669468,2201.51,3.342720663
2009-8-22,1.775806452,5505.0,3.740757323,2.8346,8787.26,3.943853477,9.890290323,30659.9,4.486570734,0.532987097,1652.26,3.218078389
2009-8-23,1.794462194,5055.0,3.70372116,2.997405041,8443.69,3.92653228,10.08544551,28410.7,4.453481934,0.56086617,1579.96,3.198646092
2009-8-24,1.674410541,4829.0,3.683857205,2.758290569,7954.91,3.900635271,9.886511789,28512.7,4.455038345,0.588807212,1698.12,3.229968377
2009-8-25,1.642331092,5129.0,3.710032699,2.711024656,8466.53,3.927705452,9.846301633,30750.0,4.48784512,0.650960615,2032.95,3.308126697
2009-8-26,1.668461999,5576.0,3.746322765,2.64706164,8846.48,3.9467705,9.785843806,32704.29,4.514604725,0.605152603,2022.42,3.305871351
2009-8-27,1.627611262,5376.0,3.73045926,2.652994248,8762.84,3.942644882,9.755434454,32222.2,4.508155189,0.561998183,1856.28,3.268643486
2009-8-28,1.680234179,6027.0,3.780101191,2.683587957,9626.03,3.983447211,9.925620296,35603.2,4.551489034,0.607786451,2180.13,3.338482391
2009-8-29,1.761841669,5319.0,3.72582999,2.830738655,8546.0,3.931762888,9.814905598,29631.2,4.47174924,0.543964889,1642.23,3.215433981
2009-8-30,1.801248699,5193.0,3.715418323,3.235813389,9328.85,3.96982811,10.81061394,31167.0,4.493695001,0.62957683,1815.07,3.258893379
2009-8-31,1.659178659,4727.0,3.674585602,2.89955423,8260.83,3.917023685,9.968409968,28400.0,4.45331834,0.592555283,1688.19,3.227421323
2009-9-1,1.618709895,4793.0,3.680607429,2.754663965,8156.56,3.911507035,9.834380277,29119.6,4.464185405,0.605491388,1792.86,3.253546378
2009-9-2,1.634721372,5339.0,3.727459921,2.722973056,8893.23,3.949059524,9.720514391,31747.2,4.501705428,0.613928353,2005.09,3.302133871
2009-9-3,1.657438394,5448.0,3.736237099,2.659114694,8740.51,3.941536774,9.749406754,32046.3,4.505777894,0.606905993,1994.9,3.29992113
2009-9-4,1.678786058,5587.0,3.747178671,2.825195313,9402.25,3.973231795,10.05507812,33463.3,4.524568767,0.589945913,1963.34,3.292995515
2009-9-5,1.83701367,5241.0,3.71941416,2.89893095,8270.65,3.917539643,10.02464073,28600.3,4.456370589,0.479964949,1369.34,3.136511295
2009-9-6,1.843373494,4590.0,3.661812686,3.027417671,7538.27,3.877271689,10.3362249,25737.2,4.410561297,0.51815261,1290.2,3.110657038
2009-9-7,1.729147982,3856.0,3.586137025,3.318977578,7401.32,3.869309182,10.69157848,23842.22,4.377346691,0.599869955,1337.71,3.126361974
2009-9-8,1.600397614,4830.0,3.683947131,2.930304838,8843.66,3.946632038,10.34015905,31206.6,4.494246454,0.60139165,1815.0,3.258876629
2009-9-9,1.636951631,5821.0,3.764997599,2.704198538,9616.13,3.983000326,10.20174353,36277.4,4.559636154,0.664780652,2363.96,3.373640124
2009-9-10,1.63295782,6233.0,3.794697127,2.741894158,10465.81,4.019772846,10.33547026,39450.49,4.596052402,0.65869531,2514.24,3.400406731
2009-9-11,1.677896886,6574.0,3.8178297,2.566352731,10054.97,4.002380779,9.930081674,38906.06,4.590017252,0.627856049,2459.94,3.390924514
2009-9-12,1.796655879,6662.0,3.823604628,2.754522654,10213.77,4.009186074,10.25931769,38041.55,4.580258204,0.58048274,2152.43,3.332929036
2009-9-13,1.765746851,5887.0,3.769894036,2.901340732,9673.07,3.985564331,10.34541092,34491.6,4.537713341,0.573461308,1911.92,3.281469716
2009-9-14,1.597858418,5372.0,3.730136004,2.727204045,9168.86,3.962315342,9.966091612,33506.0,4.525122584,0.619265318,2081.97,3.318474467
2009-9-15,1.613950861,5715.0,3.757016235,2.630649534,9315.13,3.96918892,10.05475854,35603.9,4.551497573,0.664549562,2353.17,3.371653303
2009-9-16,1.618063112,5948.0,3.77437096,2.699336235,9922.76,3.996632487,10.06142546,36985.8,4.568035017,0.676599565,2487.18,3.395707217
2009-9-17,1.629590489,6168.0,3.790144365,2.73531572,10353.17,4.015073345,10.21088507,38648.2,4.587129272,0.699638045,2648.13,3.422939301
2009-9-18,1.653263708,6332.0,3.801540906,2.69443342,10319.68,4.013666231,10.0405483,38455.3,4.584956204,0.609644909,2334.94,3.368275725
2009-9-19,1.809201242,6410.0,3.80685803,2.720697149,9639.43,3.984051354,9.810632233,34759.07,4.541068148,0.527979114,1870.63,3.271987895
2009-9-20,1.718974359,5028.0,3.701395269,3.144017094,9196.25,3.963610769,10.58552821,30962.67,4.490838404,0.621292308,1817.28,3.259421847
2009-9-21,1.629938966,5074.0,3.705350463,2.753575329,8571.88,3.933076083,10.08448442,31393.0,4.49683282,0.624490845,1944.04,3.288705197
2009-9-22,1.606014115,5234.0,3.718833718,2.626014115,8558.18,3.932381417,10.34183799,33704.05,4.52768209,0.67181344,2189.44,3.340333048
2009-9-23,1.636637541,5432.0,3.734959761,2.767598674,9185.66,3.963110366,10.70307321,35523.5,4.550515749,0.730503164,2424.54,3.384629353
2009-9-24,1.653856942,5896.0,3.770557475,2.777840112,9903.0,3.995766779,10.63363254,37908.9,4.578741183,0.631913043,2252.77,3.352716854
2009-9-25,1.675110995,6414.0,3.807128956,2.610070514,9993.96,3.999737607,10.03520501,38424.8,4.584611616,0.633113084,2424.19,3.384566655
2009-9-26,1.791985236,6797.0,3.83231727,2.70117585,10245.56,4.010535701,10.00195096,37937.4,4.579067564,0.565217506,2143.87,3.331198447
2009-9-27,1.723285979,5580.0,3.746634199,2.877977146,9318.89,3.969364185,10.09882644,32700.0,4.514547753,0.568943792,1842.24,3.265346208
2009-9-28,1.679535232,4481.0,3.651374944,2.897481259,7730.48,3.888206461,9.718928036,25930.1,4.413804192,0.578601949,1543.71,3.188565717
2009-9-29,1.608868502,5261.0,3.721068302,2.559865443,8370.76,3.92276489,9.699388379,31717.0,4.501292102,0.625896024,2046.68,3.311049946
2009-9-30,1.640148275,5752.0,3.759818877,2.613236384,9164.62,3.962114462,9.858132307,34572.47,4.538730408,0.65320787,2290.8,3.359987174
2009-10-1,1.596233078,5424.0,3.734319681,2.698322543,9168.9,3.962317236,9.971924662,33884.6,4.530002363,0.659761624,2241.87,3.350610425
2009-10-2,1.657941176,5637.0,3.751048035,2.698211765,9173.92,3.962554949,9.950558824,33831.9,4.529326388,0.595497059,2024.69,3.306358538
2009-10-3,1.749548465,5812.0,3.764325606,2.602892836,8646.81,3.936855916,9.495866948,31545.27,4.498934249,0.5193528,1725.29,3.236862105
2009-10-4,1.764248705,4767.0,3.678245152,3.043974833,8224.82,3.915126402,10.38186528,28051.8,4.447960734,0.588508512,1590.15,3.201438094
2009-10-5,1.638122537,4572.0,3.660106222,2.712443569,7570.43,3.879120548,9.887305625,27595.47,4.440837795,0.615266929,1717.21,3.234823409
2009-10-6,1.602769909,5092.0,3.706888395,2.513852691,7986.51,3.90235704,9.508498584,30208.5,4.480129161,0.593273528,1884.83,3.275272186
2009-10-7,1.60674866,5095.0,3.707144188,2.49,7895.79,3.897395589,9.445853043,29952.8,4.476437427,0.615335856,1951.23,3.290308465
2009-10-8,1.64316924,5641.0,3.7513561,2.779420332,9541.75,3.979628034,10.27323041,35268.0,4.547380832,0.668336732,2294.4,3.360669134
2009-10-9,1.684602175,5886.0,3.769820258,2.771803091,9684.68,3.986085275,10.26674299,35872.0,4.554755591,0.630910132,2204.4,3.343290402
2009-10-10,1.817701085,6531.0,3.814979684,2.674077373,9607.96,3.982631186,9.850821041,35394.0,4.548929647,0.532549402,1913.45,3.281817118
2009-10-11,1.7965645,5334.0,3.727053011,3.073051533,9123.89,3.960180041,10.61158639,31505.8,4.498390512,0.567554732,1685.07,3.226617947
2009-10-12,1.642586989,4343.0,3.637789829,2.876728442,7606.07,3.881160318,9.830824508,25992.7,4.414851394,0.553687595,1463.95,3.165526244
2009-10-13,1.63736631,4899.0,3.690107439,2.76592246,8275.64,3.91780159,9.935695187,29727.6,4.473159849,0.611794786,1830.49,3.262567361
2009-10-14,1.634609495,5337.0,3.727297203,2.67125268,8721.64,3.940598156,9.920762634,32391.29,4.510428244,0.623675345,2036.3,3.308841761
2009-10-15,1.628101558,5643.0,3.75151005,2.565879977,8893.34,3.949064896,10.09811021,35000.05,4.544068665,0.702051356,2433.31,3.386197441
2009-10-16,1.654974123,5756.0,3.760120785,2.616112708,9098.84,3.958986028,9.893933295,34411.1,4.536698556,0.671587119,2335.78,3.368431935
2009-10-17,1.789351852,6184.0,3.791269481,2.632407407,9097.6,3.958926838,9.743373843,33673.1,4.5272831,0.550266204,1901.72,3.279146574
2009-10-18,1.760784314,5388.0,3.731427587,2.867856209,8775.64,3.943278799,10.22237582,31280.47,4.49527327,0.592431373,1812.84,3.258359475
2009-10-19,1.621897314,4770.0,3.678518379,2.75099966,8090.69,3.907985561,9.924580075,29188.19,4.465207165,0.653287997,1921.32,3.283599704
2009-10-20,1.624915139,4787.0,3.680063427,2.680139172,7895.69,3.897390089,10.09575696,29742.1,4.473371629,0.681269518,2007.02,3.3025517
2009-10-21,1.621605127,5314.0,3.72542155,2.645071712,8667.9,3.937913892,9.876685993,32365.9,4.510087688,0.737149832,2415.64,3.383032212
2009-10-22,1.663800771,5612.0,3.749117662,2.769475245,9341.44,3.970413829,10.23127779,34510.1,4.537946218,0.692193893,2334.77,3.368244104
2009-10-23,1.649070022,6029.0,3.780245284,2.728867615,9976.74,3.998988654,10.3106674,37695.8,4.576292965,0.638109956,2332.93,3.367901708
2009-10-24,1.778453519,6141.0,3.788239097,2.722809151,9401.86,3.97321378,9.872690414,34090.4,4.532632097,0.544370113,1879.71,3.274090852
2009-10-25,1.749832102,5211.0,3.716921073,3.111584956,9266.3,3.966906357,10.65097381,31718.6,4.50131401,0.687259906,2046.66,3.311045702
2009-10-26,1.63777308,4648.0,3.667266119,2.780620155,7891.4,3.897154057,10.03132488,28468.9,4.454370687,0.660884426,1875.59,3.273137909
2009-10-27,1.638223074,5126.0,3.709778602,2.609344839,8164.64,3.91193704,9.918855864,31036.1,4.491867143,0.613240652,1918.83,3.2830365
2009-10-28,1.595142945,5189.0,3.715083671,2.582542269,8401.01,3.924331502,9.991945896,32503.8,4.511934137,0.669486628,2177.84,3.33802597
2009-10-29,1.596764347,5231.0,3.71858472,2.694221612,8826.27,3.945777209,10.19029304,33383.4,4.523530566,0.68954823,2258.96,3.353908541
2009-10-30,1.655327523,5888.0,3.769967801,2.730596008,9712.73,3.987341316,10.17492269,36192.2,4.558614983,0.635254428,2259.6,3.354031566
2009-10-31,1.798913043,6289.0,3.798581595,2.633852975,9207.95,3.964162952,9.780177346,34191.5,4.533918154,0.554671053,1939.13,3.287606925
2009-11-1,1.792330383,6076.0,3.783617765,3.116188791,10563.88,4.023823459,10.83489676,36730.3,4.565024476,0.587179941,1990.54,3.298970909
2009-11-2,1.619416873,5221.0,3.717753693,2.803452233,9038.33,3.956088194,10.09330025,32540.8,4.512428226,0.641529156,2068.29,3.315611432
2009-11-3,1.633076467,5510.0,3.741151599,2.697705987,9102.06,3.959139694,9.763328394,32941.47,4.517742975,0.636401897,2147.22,3.331876544
2009-11-4,1.60971477,5700.0,3.755874856,2.631448743,9317.96,3.969320842,9.84908218,34875.6,4.542521688,0.666893533,2361.47,3.373182433
2009-11-5,1.608989348,6193.0,3.79190108,2.683185243,10327.58,4.013998568,9.974279034,38391.0,4.584229425,0.713003378,2744.35,3.438439498
2009-11-6,1.707304393,6568.0,3.817433144,2.658260983,10226.33,4.009719803,9.980712243,38395.8,4.584283721,0.658037432,2531.47,3.403372785
2009-11-7,1.801448887,6714.0,3.826981337,2.582495305,9624.96,3.983398933,9.629004561,35887.3,4.554940785,0.543329756,2024.99,3.306422883
2009-11-8,1.744149273,5515.0,3.741545517,3.069168248,9704.71,3.986982562,10.55547122,33376.4,4.523439492,0.632454143,1999.82,3.300990907
2009-11-9,1.624300808,5227.0,3.7182525,2.790195774,8978.85,3.953220716,10.01706029,32234.9,4.508326327,0.685124301,2204.73,3.343355412
2009-11-10,1.610381862,5398.0,3.73223288,2.62978222,8815.03,3.945223795,9.686127685,32467.9,4.5114542,0.691163484,2316.78,3.364884795
2009-11-11,1.591369823,5495.0,3.739967697,2.701865045,9329.54,3.969860231,10.08595135,34826.79,4.541913447,0.729791486,2519.97,3.401395371
2009-11-12,1.621384983,6111.0,3.786112284,2.594576811,9778.96,3.99029267,10.01101088,37731.5,4.576704071,0.73241178,2760.46,3.440981458
2009-11-13,1.689071183,6383.0,3.805024844,2.572826144,9722.71,3.987787332,9.73551204,36790.5,4.56573569,0.649780365,2455.52,3.390143476
2009-11-14,1.767736924,6827.0,3.834229903,2.579854997,9963.4,3.998407566,9.650230451,37269.19,4.571349954,0.554280166,2140.63,3.330541608
2009-11-15,1.766865079,5343.0,3.727785174,3.02557209,9149.33,3.961389292,10.45089286,31603.5,4.499735182,0.675320767,2042.17,3.310091892
2009-11-16,1.616094148,5081.0,3.705949195,2.73221374,8590.08,3.933997208,9.941125954,31254.9,4.494918114,0.709732824,2231.4,3.348577429
2009-11-17,1.645180906,5411.0,3.733277534,2.704122834,8893.86,3.949090289,10.02560049,32974.2,4.518174268,0.728744299,2396.84,3.379639044
2009-11-18,1.621384005,5717.0,3.757168192,2.566298922,9048.77,3.95658955,9.783919455,34498.1,4.537795177,0.700005672,2468.22,3.392383867
2009-11-19,1.639326453,6036.0,3.780749231,2.641447583,9725.81,3.987925781,9.987498642,36773.97,4.565540517,0.706711027,2602.11,3.415325652
2009-11-20,1.695153726,6506.0,3.813314059,2.753785826,10569.03,4.024035131,10.07883533,38682.57,4.58751532,0.69107087,2652.33,3.423627558
2009-11-21,1.805511394,6814.0,3.833402129,2.636812401,9951.33,3.997881128,9.638155803,36374.4,4.560795838,0.575521993,2172.02,3.33686382
2009-11-22,1.746704331,5565.0,3.745465169,2.972978657,9471.91,3.976437563,10.14180791,32311.8,4.509361152,0.643173258,2049.15,3.31157375
2009-11-23,1.590301003,4755.0,3.677150521,2.678401338,8008.42,3.903546842,9.716956522,29053.7,4.463201448,0.649488294,1941.97,3.288242517
2009-11-24,1.618361836,5394.0,3.731910942,2.703444344,9010.58,3.954752747,10.11473147,33712.4,4.527789671,0.667164716,2223.66,3.347068384
2009-11-25,1.657910448,5554.0,3.744605875,2.595707463,8695.62,3.939300553,9.878268657,33092.2,4.51972564,0.589970149,1976.4,3.295874845
